time,Biomass,Hydropower,Offshore Wind,Onshore Wind,Solar,Other Renewables,Nuclear,Brown Coal,Black Coal,Natural Gas,Pumped-Storage Hydro,Other Conventional Sources,Wind,Price,Solar & Wind
2019-04-04 00:00:00,1218.0625,454.0,288.75,2758.0,0.0,42.0,2348.8125,3748.5,1592.5,1813.25,49.25,282.0,3046.75,35.6,3046.75
2019-04-04 01:00:00,1211.875,455.6875,276.25,2489.25,0.0,41.0,2352.4375,3751.25,1521.75,1812.75,49.5,282.0,2765.5,35.12,2765.5
2019-04-04 02:00:00,1216.8125,459.625,261.0,2286.0,0.0,41.0,2352.3125,3686.0,1479.5,1812.5,54.5,280.5,2547.0,33.0,2547.0
2019-04-04 03:00:00,1218.6875,465.0,242.0,1911.5,0.0,42.75,2355.3125,3687.0,1452.75,1821.0,98.5,284.5,2153.5,32.59,2153.5
2019-04-04 04:00:00,1219.5625,470.6875,248.5,1483.25,0.0,43.75,2355.3125,3723.75,1758.0,1849.5,70.5,288.25,1731.75,34.13,1731.75
2019-04-04 05:00:00,1225.1875,463.125,261.5,1209.25,0.0,46.75,2352.8125,3835.0,2107.0,1939.25,56.0,295.75,1470.75,36.86,1470.75
2019-04-04 06:00:00,1227.6875,501.4375,256.5,1104.5,5.5,48.5,2353.1875,3840.75,2320.75,2104.75,728.5,298.75,1361.0,44.67,1366.5
2019-04-04 07:00:00,1233.3125,514.5,261.5,1089.5,237.75,50.75,2354.375,3831.75,2488.25,2266.5,1667.25,307.25,1351.0,53.64,1588.75
2019-04-04 08:00:00,1235.375,562.4375,233.25,857.0,894.5,50.5,2355.5625,3809.75,2516.0,2334.25,1845.5,360.75,1090.25,59.86,1984.75
2019-04-04 09:00:00,1234.625,515.5,207.25,580.0,1748.75,50.0,2353.9375,3816.75,2512.5,2353.5,1399.75,356.0,787.25,46.92,2536.0
2019-04-04 10:00:00,1230.5625,501.375,205.0,511.25,2564.0,50.0,2351.5625,3812.75,2502.75,2311.0,465.0,305.25,716.25,48.0,3280.25
2019-04-04 11:00:00,1231.5,542.25,199.75,556.5,3205.25,50.0,2349.5,3808.75,2503.75,2290.0,654.25,309.0,756.25,47.0,3961.5
2019-04-04 12:00:00,1229.125,494.6875,207.5,638.25,3597.5,48.5,2327.5625,3806.5,2489.5,2274.0,406.0,301.25,845.75,40.85,4443.25
2019-04-04 13:00:00,1226.0625,489.75,216.5,837.5,3683.5,46.25,2316.25,3762.25,2399.5,2198.75,146.75,293.5,1054.0,41.32,4737.5
2019-04-04 14:00:00,1223.8125,491.6875,231.25,1074.25,3527.25,45.0,2286.75,3763.75,2329.5,2092.5,91.5,291.75,1305.5,38.59,4832.75
2019-04-04 15:00:00,1224.9375,482.5625,237.5,1311.75,3026.75,46.0,2287.875,3769.0,2281.0,2066.25,76.0,290.25,1549.25,38.3,4576.0
2019-04-04 16:00:00,1226.4375,484.5625,265.25,1454.5,2227.5,46.0,2288.9375,3824.25,2312.25,2066.75,106.75,294.75,1719.75,38.1,3947.25
2019-04-04 17:00:00,1229.0625,489.125,296.25,1449.5,1343.25,45.0,2334.5625,3837.0,2413.0,2149.25,151.25,292.25,1745.75,40.08,3089.0
2019-04-04 18:00:00,1230.125,499.8125,311.0,1431.5,520.25,45.0,2348.0,3868.0,2460.5,2271.25,210.5,302.25,1742.5,45.23,2262.75
2019-04-04 19:00:00,1230.8125,508.625,317.25,1543.0,65.25,45.0,2350.4375,3881.5,2497.25,2237.0,559.5,302.5,1860.25,50.5,1925.5
2019-04-04 20:00:00,1230.1875,544.4375,286.0,1926.5,0.25,45.75,2350.625,3897.5,2472.25,2226.5,776.25,303.0,2212.5,48.93,2212.75
2019-04-04 21:00:00,1227.25,521.6875,294.75,2133.0,0.0,45.5,2353.0,3899.25,2264.25,2120.75,244.25,303.0,2427.75,43.81,2427.75
2019-04-04 22:00:00,1222.4375,475.8125,342.75,2124.75,0.0,42.0,2354.5625,3861.0,2003.0,1983.75,149.0,297.75,2467.5,38.49,2467.5
2019-04-04 23:00:00,1217.625,485.625,375.0,2048.5,0.0,41.0,2353.875,3886.0,1861.25,1923.5,126.5,298.5,2423.5,36.8,2423.5
2019-04-05 00:00:00,1199.1875,545.625,906.5,2465.75,0.0,42.0,1592.125,2613.4375,1360.0,985.75,107.75,369.0,3372.25,39.72,3372.25
2019-04-05 01:00:00,1192.75,506.75,1017.0,2542.75,0.0,42.0,1590.6875,2593.0,1352.25,921.75,34.25,360.25,3559.75,36.77,3559.75
2019-04-05 02:00:00,1192.75,498.125,1021.5,2607.25,0.0,42.0,1581.8125,2549.4375,1176.75,879.25,3.75,363.0,3628.75,35.56,3628.75
2019-04-05 03:00:00,1193.6875,495.625,1110.5,2617.5,0.0,42.0,1594.5625,2580.25,1092.25,882.0,3.0,364.0,3728.0,34.9,3728.0
2019-04-05 04:00:00,1193.8125,495.4375,1247.0,2560.25,0.0,42.25,1582.625,2510.0625,1086.0,868.5,4.0,366.25,3807.25,34.98,3807.25
2019-04-05 05:00:00,1200.125,487.25,1262.25,2611.75,3.0,42.5,1570.5,2455.875,1059.0,868.75,5.0,363.5,3874.0,34.51,3877.0
2019-04-05 06:00:00,1204.5,493.125,1106.0,2556.0,132.25,42.0,1595.5625,2461.25,1078.25,880.0,7.0,362.75,3662.0,35.59,3794.25
2019-04-05 07:00:00,1208.25,485.0625,1162.25,2453.0,621.75,42.0,1630.9375,2454.625,1072.75,923.25,44.0,360.5,3615.25,40.87,4237.0
2019-04-05 08:00:00,1208.375,484.4375,1040.0,2384.0,1371.0,42.0,1641.3125,2460.5625,1068.5,965.0,36.25,359.75,3424.0,45.0,4795.0
2019-04-05 09:00:00,1204.9375,494.3125,828.25,2442.25,2146.5,42.0,1652.4375,2503.125,1060.25,991.75,183.25,360.25,3270.5,45.07,5417.0
2019-04-05 10:00:00,1203.875,491.0,770.0,2500.25,2658.25,42.0,1656.0625,2499.9375,1045.5,955.25,125.5,359.5,3270.25,43.62,5928.5
2019-04-05 11:00:00,1201.0625,503.625,660.75,2283.0,3029.25,42.0,1658.625,2510.5625,1164.75,984.0,194.25,360.0,2943.75,42.65,5973.0
2019-04-05 12:00:00,1197.0,484.1875,607.25,2337.25,3324.0,42.0,1654.875,2493.9375,1204.75,960.5,89.5,361.5,2944.5,40.56,6268.5
2019-04-05 13:00:00,1196.4375,491.5,715.25,2450.25,3307.0,41.75,1629.75,2396.4375,985.75,915.0,28.75,361.5,3165.5,36.98,6472.5
2019-04-05 14:00:00,1196.125,498.75,873.0,2559.75,3245.5,41.25,1592.6875,2169.1875,907.25,863.75,7.25,362.0,3432.75,34.95,6678.25
2019-04-05 15:00:00,1197.875,484.0625,928.5,2660.5,3022.5,42.0,1603.1875,2035.625,889.25,847.75,6.75,361.75,3589.0,33.0,6611.5
2019-04-05 16:00:00,1199.25,484.5,923.5,2921.5,2551.5,42.0,1619.3125,1972.3125,890.75,849.75,1.0,362.25,3845.0,32.68,6396.5
2019-04-05 17:00:00,1199.3125,488.4375,963.0,2859.5,1964.5,42.0,1640.0,2066.1875,947.25,886.5,23.25,362.25,3822.5,34.11,5787.0
2019-04-05 18:00:00,1205.1875,488.0625,908.75,2566.25,1214.0,42.0,1669.1875,2447.4375,1236.25,983.5,141.25,362.25,3475.0,41.4,4689.0
2019-04-05 19:00:00,1216.5625,479.375,745.75,2187.75,470.0,42.0,1671.8125,2570.125,1320.25,987.5,461.25,357.5,2933.5,44.87,3403.5
2019-04-05 20:00:00,1210.1875,485.1875,639.25,1837.25,54.25,42.0,1673.4375,2594.125,1368.5,984.75,984.5,360.0,2476.5,44.81,2530.75
2019-04-05 21:00:00,1208.9375,475.625,747.0,1769.5,0.0,42.25,1669.0,2590.0625,1364.25,987.25,801.0,360.5,2516.5,45.5,2516.5
2019-04-05 22:00:00,1218.875,469.75,706.5,1770.0,0.0,43.0,1670.75,2573.4375,1353.75,992.5,677.0,360.0,2476.5,45.92,2476.5
2019-04-05 23:00:00,1214.875,467.0625,887.75,1930.0,0.0,43.0,1652.5,2471.0,1177.75,989.5,120.5,361.0,2817.75,44.3,2817.75
2019-04-06 00:00:00,1159.625,565.5625,83.5,567.25,0.0,30.0,1970.375,3004.5,1313.25,1385.5,52.5,295.25,650.75,34.74,650.75
2019-04-06 01:00:00,1158.6875,542.5625,55.5,461.5,0.0,30.0,1969.4375,2874.5,1154.25,1379.75,19.75,295.5,517.0,32.99,517.0
2019-04-06 02:00:00,1164.125,554.6875,40.75,352.75,0.0,30.0,1969.875,2758.75,1127.5,1374.75,49.0,292.5,393.5,31.86,393.5
2019-04-06 03:00:00,1162.0,542.5625,65.0,374.25,0.0,30.0,1970.1875,2796.0,1133.25,1373.25,23.5,291.25,439.25,31.21,439.25
2019-04-06 04:00:00,1165.5625,528.8125,117.5,486.0,0.75,30.0,1974.6875,2857.75,1161.5,1376.0,1.0,293.75,603.5,32.83,604.25
2019-04-06 05:00:00,1172.875,531.0625,227.5,518.75,67.25,30.0,1979.6875,2984.0,1283.75,1385.25,57.0,294.25,746.25,33.91,813.5
2019-04-06 06:00:00,1176.75,548.125,285.5,488.0,501.75,30.0,1981.0625,3065.25,1459.5,1475.75,480.75,300.75,773.5,42.95,1275.25
2019-04-06 07:00:00,1178.125,549.9375,316.75,308.75,1443.0,30.0,1981.0625,3131.25,1566.75,1640.25,1024.25,295.0,625.5,50.29,2068.5
2019-04-06 08:00:00,1173.9375,508.0,256.75,207.25,2813.25,30.0,1979.1875,3143.25,1601.75,1648.0,853.0,297.25,464.0,55.43,3277.25
2019-04-06 09:00:00,1170.8125,508.5,163.75,215.0,4269.75,30.0,1975.25,3130.0,1581.75,1642.75,365.0,295.25,378.75,46.93,4648.5
2019-04-06 10:00:00,1171.6875,543.25,105.25,282.75,5480.75,30.0,1968.8125,3071.5,1575.5,1555.25,165.25,294.0,388.0,42.24,5868.75
2019-04-06 11:00:00,1168.4375,554.1875,77.75,397.0,6356.75,29.5,1951.0,3047.5,1503.75,1498.25,167.25,291.75,474.75,41.0,6831.5
2019-04-06 12:00:00,1160.375,546.5625,60.5,451.0,6813.25,29.0,1925.375,3012.75,1410.75,1474.0,44.0,285.75,511.5,37.56,7324.75
2019-04-06 13:00:00,1159.25,557.4375,81.75,547.0,6828.75,29.0,1917.25,3001.5,1405.75,1460.0,132.0,290.5,628.75,36.5,7457.5
2019-04-06 14:00:00,1154.1875,551.5,139.0,717.5,6520.0,29.0,1915.625,2973.5,1380.75,1424.0,78.5,284.25,856.5,35.19,7376.5
2019-04-06 15:00:00,1152.4375,554.3125,190.5,967.0,5903.25,29.0,1911.8125,2939.5,1404.25,1401.25,78.5,277.5,1157.5,34.47,7060.75
2019-04-06 16:00:00,1151.8125,568.3125,305.5,1203.75,4942.0,29.0,1928.4375,2915.5,1358.5,1406.0,113.5,277.0,1509.25,36.65,6451.25
2019-04-06 17:00:00,1156.9375,582.3125,461.25,1504.5,3621.5,29.0,1946.9375,2946.25,1438.25,1523.5,297.75,276.5,1965.75,42.92,5587.25
2019-04-06 18:00:00,1161.9375,583.25,564.0,1907.0,2165.5,29.0,1950.375,2954.75,1483.5,1603.75,435.0,279.0,2471.0,45.13,4636.5
2019-04-06 19:00:00,1166.1875,580.0625,812.75,2412.25,956.25,29.0,1950.625,2995.25,1497.5,1588.5,476.75,282.75,3225.0,46.17,4181.25
2019-04-06 20:00:00,1165.25,563.25,1093.5,2979.0,271.0,29.25,1949.375,2975.0,1428.25,1522.25,233.0,285.0,4072.5,44.72,4343.5
2019-04-06 21:00:00,1160.375,554.8125,1170.0,3938.25,11.75,30.0,1950.6875,2935.25,1361.5,1277.5,147.25,291.75,5108.25,38.28,5120.0
2019-04-06 22:00:00,1159.125,566.0625,1197.25,4602.75,0.0,30.0,1949.625,2723.5,1083.25,1147.5,177.5,294.75,5800.0,33.83,5800.0
2019-04-06 23:00:00,1157.6875,571.125,1163.75,4914.25,0.0,30.0,1948.0,2393.25,853.5,997.75,47.0,295.5,6078.0,28.01,6078.0
2019-04-07 00:00:00,1178.75,557.25,626.5,2473.5,0.0,33.0,1918.0,2132.5,659.75,1473.25,54.5,250.75,3100.0,29.93,3100.0
2019-04-07 01:00:00,1171.5,567.0,617.5,2327.0,0.0,33.0,1919.5,1939.5,612.0,1374.25,91.5,248.75,2944.5,28.83,2944.5
2019-04-07 02:00:00,1170.5,560.25,620.25,2165.25,0.0,33.0,1921.25,1960.75,600.0,1363.25,71.5,249.0,2785.5,28.06,2785.5
2019-04-07 03:00:00,1176.25,558.5,644.0,2069.5,0.0,33.0,1923.0,2042.0,605.0,1337.25,43.5,250.0,2713.5,29.06,2713.5
2019-04-07 04:00:00,1181.25,564.0,675.5,2035.0,0.5,33.0,1925.5,2106.0,604.75,1335.5,20.0,250.5,2710.5,29.73,2711.0
2019-04-07 05:00:00,1185.5,552.75,787.75,2055.0,64.75,33.25,1925.0,2238.25,644.0,1372.5,2.5,251.0,2842.75,30.74,2907.5
2019-04-07 06:00:00,1190.75,558.0,948.0,1893.75,512.75,37.0,1927.25,2571.25,996.75,1511.25,213.25,255.25,2841.75,36.99,3354.5
2019-04-07 07:00:00,1195.75,572.5,1080.5,1347.25,1611.75,38.0,1926.75,2676.75,1087.0,1546.25,638.0,259.25,2427.75,44.31,4039.5
2019-04-07 08:00:00,1199.25,571.75,1114.75,1287.5,3166.25,38.0,1923.25,2672.25,1072.75,1559.0,655.75,261.0,2402.25,39.72,5568.5
2019-04-07 09:00:00,1191.0,565.0,1104.5,1513.75,4702.25,38.0,1902.5,2615.25,1042.25,1563.0,258.0,260.75,2618.25,34.77,7320.5
2019-04-07 10:00:00,1189.25,558.75,1057.0,1648.5,5857.0,38.0,1865.5,2375.75,958.0,1550.5,133.0,261.75,2705.5,31.88,8562.5
2019-04-07 11:00:00,1188.25,575.25,1074.0,1740.0,6649.5,37.25,1842.0,2180.5,955.5,1527.75,87.0,263.75,2814.0,30.89,9463.5
2019-04-07 12:00:00,1183.0,579.5,1119.75,1797.25,7019.75,36.75,1839.5,2006.25,867.5,1485.25,47.25,259.75,2917.0,29.73,9936.75
2019-04-07 13:00:00,1178.25,568.25,1218.75,1894.75,7057.75,35.0,1836.75,1887.25,825.75,1462.75,14.25,259.5,3113.5,29.65,10171.25
2019-04-07 14:00:00,1173.25,570.75,1297.75,2080.5,6769.0,33.25,1833.75,1849.25,815.5,1421.25,3.5,258.5,3378.25,29.53,10147.25
2019-04-07 15:00:00,1169.75,557.0,1339.25,2293.5,6129.75,33.0,1839.75,1872.25,792.75,1442.25,7.25,257.0,3632.75,29.64,9762.5
2019-04-07 16:00:00,1167.75,585.25,1322.25,2370.25,5136.0,33.0,1873.0,2145.5,804.0,1451.25,158.0,253.5,3692.5,29.8,8828.5
2019-04-07 17:00:00,1171.0,591.5,1324.5,2420.0,3762.25,33.5,1897.75,2453.5,901.75,1521.0,359.5,253.75,3744.5,32.98,7506.75
2019-04-07 18:00:00,1175.75,606.25,1316.25,2424.75,2302.75,35.0,1901.5,2609.0,1017.25,1555.25,601.75,260.25,3741.0,36.92,6043.75
2019-04-07 19:00:00,1177.5,597.0,1312.75,2426.0,1033.5,35.0,1902.75,2671.25,1112.0,1611.75,884.25,260.0,3738.75,43.58,4772.25
2019-04-07 20:00:00,1178.5,585.25,1304.5,2294.5,316.0,35.0,1902.0,2642.75,1110.25,1705.75,916.0,259.0,3599.0,44.98,3915.0
2019-04-07 21:00:00,1178.0,581.25,1283.25,2186.0,22.5,36.0,1901.5,2517.75,1105.25,1718.75,950.5,256.5,3469.25,39.9,3491.75
2019-04-07 22:00:00,1173.75,567.25,1290.5,2147.25,0.0,36.0,1903.75,2415.75,1070.5,1643.5,801.0,259.5,3437.75,39.06,3437.75
2019-04-07 23:00:00,1173.25,580.5,1235.5,2376.25,0.0,36.0,1906.5,2401.25,868.75,1538.0,252.0,258.25,3611.75,34.9,3611.75
2019-04-08 00:00:00,1074.0,512.25,144.75,606.75,0.0,34.25,1898.25,2954.25,568.25,1420.0,46.5,294.0,751.5,37.69,751.5
2019-04-08 01:00:00,1071.25,517.0,113.5,608.0,0.0,34.0,1901.5,2770.75,542.75,1248.0,37.75,284.5,721.5,35.0,721.5
2019-04-08 02:00:00,1070.5,516.5,105.75,567.75,0.0,34.75,1902.5,2624.25,537.5,1257.0,14.25,284.25,673.5,35.42,673.5
2019-04-08 03:00:00,1070.0,518.75,125.0,528.5,0.0,35.0,1903.75,2538.0,511.5,1151.0,27.0,282.75,653.5,36.01,653.5
2019-04-08 04:00:00,1071.75,513.5,137.0,482.5,0.0,35.0,1905.0,2523.25,527.25,1165.0,92.25,283.5,619.5,35.91,619.5
2019-04-08 05:00:00,1079.0,500.25,134.5,475.75,4.75,35.0,1869.5,2510.25,534.5,1168.75,58.25,281.5,610.25,33.88,615.0
2019-04-08 06:00:00,1085.0,492.5,140.0,491.25,204.5,35.0,1807.75,2501.25,537.25,1180.0,52.0,281.75,631.25,36.25,835.75
2019-04-08 07:00:00,1091.25,502.5,154.0,399.25,990.75,34.5,1784.75,2392.0,538.25,1173.25,104.75,280.25,553.25,34.3,1544.0
2019-04-08 08:00:00,1093.75,494.75,133.5,266.25,2196.5,34.0,1785.0,2167.5,541.0,1187.25,350.0,281.25,399.75,31.91,2596.25
2019-04-08 09:00:00,1087.5,483.0,115.25,276.0,3618.5,34.0,1784.5,2019.5,523.0,1168.25,276.0,286.75,391.25,30.03,4009.75
2019-04-08 10:00:00,1089.25,478.5,143.5,340.75,4864.25,34.0,1822.75,1668.75,531.0,991.0,23.5,287.25,484.25,28.26,5348.5
2019-04-08 11:00:00,1084.0,485.5,160.75,413.75,5563.5,34.0,1835.75,1649.5,543.0,974.25,96.0,292.0,574.5,28.36,6138.0
2019-04-08 12:00:00,1079.75,484.25,156.25,481.25,5867.75,34.0,1834.25,1620.75,548.25,1072.0,43.75,292.5,637.5,29.06,6505.25
2019-04-08 13:00:00,1073.5,469.75,145.0,573.25,6004.25,34.0,1814.5,1599.5,568.25,934.5,10.0,292.5,718.25,29.12,6722.5
2019-04-08 14:00:00,1074.25,469.5,132.25,648.25,5927.75,34.0,1730.5,1591.25,565.75,903.5,27.5,289.0,780.5,29.02,6708.25
2019-04-08 15:00:00,1076.75,478.25,119.75,660.25,5511.25,33.25,1707.5,1616.25,566.25,918.5,11.75,288.0,780.0,28.29,6291.25
2019-04-08 16:00:00,1078.5,467.0,89.5,663.25,4700.75,33.0,1782.0,1845.0,568.25,1019.5,33.5,290.0,752.75,29.89,5453.5
2019-04-08 17:00:00,1080.0,484.25,73.0,545.75,3439.0,33.0,1820.75,2513.25,578.75,1219.5,98.0,290.75,618.75,34.23,4057.75
2019-04-08 18:00:00,1081.25,511.0,80.5,405.25,1977.25,34.25,1852.0,2910.25,767.0,1270.25,262.5,290.5,485.75,39.02,2463.0
2019-04-08 19:00:00,1081.75,500.75,55.0,320.5,771.25,36.0,1854.5,2963.75,978.0,1346.5,403.25,307.25,375.5,42.0,1146.75
2019-04-08 20:00:00,1077.25,497.25,53.75,233.25,125.0,36.0,1855.0,2967.5,969.0,1404.75,369.25,309.25,287.0,43.99,412.0
2019-04-08 21:00:00,1078.75,532.75,46.5,261.25,0.5,36.0,1856.75,2971.75,993.25,1417.25,273.25,311.0,307.75,47.0,308.25
2019-04-08 22:00:00,1077.5,502.25,36.25,347.5,0.0,36.25,1860.5,2966.25,990.5,1430.25,268.5,310.25,383.75,46.76,383.75
2019-04-08 23:00:00,1076.25,483.75,43.75,464.5,0.0,36.0,1858.75,2952.0,872.25,1423.5,109.25,310.75,508.25,42.24,508.25
2019-04-09 00:00:00,1095.0,517.0,980.75,1170.75,0.0,37.25,1947.25,2654.5,627.25,1901.75,82.0,345.25,2151.5,31.31,2151.5
2019-04-09 01:00:00,1093.5,514.75,990.25,1113.75,0.0,37.0,1947.25,2468.25,589.5,1866.75,39.25,343.25,2104.0,29.0,2104.0
2019-04-09 02:00:00,1097.0,508.25,1007.75,1056.25,0.0,37.0,1948.25,2417.0,537.25,1853.75,28.25,340.0,2064.0,29.0,2064.0
2019-04-09 03:00:00,1099.5,516.0,940.25,981.5,0.0,37.0,1956.25,2350.5,539.75,1859.75,47.25,336.75,1921.75,28.27,1921.75
2019-04-09 04:00:00,1034.0,504.0,902.5,964.0,0.0,37.0,1958.25,2569.75,476.25,1874.0,64.75,340.25,1866.5,28.83,1866.5
2019-04-09 05:00:00,1057.25,510.25,921.0,1090.5,0.0,37.0,1957.75,2790.75,546.0,1917.25,96.5,344.25,2011.5,29.11,2011.5
2019-04-09 06:00:00,1106.0,529.25,800.5,1252.5,18.25,38.0,1962.5,2926.5,802.25,2049.25,734.25,344.5,2053.0,39.72,2071.25
2019-04-09 07:00:00,1113.0,530.5,759.5,1431.25,528.25,38.0,1963.5,2946.0,951.0,2044.5,1236.75,338.75,2190.75,42.81,2719.0
2019-04-09 08:00:00,1113.5,523.25,844.0,1380.0,1809.25,38.0,1963.5,2959.75,1009.25,2090.0,1056.25,342.0,2224.0,45.29,4033.25
2019-04-09 09:00:00,1112.5,490.25,921.25,1347.25,3357.75,37.5,1957.5,2936.25,1051.75,2143.25,402.25,351.5,2268.5,42.96,5626.25
2019-04-09 10:00:00,1113.0,488.25,979.25,1700.25,4763.0,37.0,1954.25,2850.75,959.0,2068.0,87.25,347.75,2679.5,37.73,7442.5
2019-04-09 11:00:00,1109.0,487.0,944.0,2360.5,5817.0,37.0,1949.5,2426.75,914.75,1953.0,28.25,343.5,3304.5,32.57,9121.5
2019-04-09 12:00:00,1107.25,477.75,861.0,2764.25,6396.25,37.0,1945.0,2040.0,897.75,1855.25,21.25,346.5,3625.25,28.88,10021.5
2019-04-09 13:00:00,1101.75,467.0,771.5,2926.5,6478.5,37.0,1942.25,1937.5,839.75,1820.5,25.5,343.25,3698.0,29.37,10176.5
2019-04-09 14:00:00,1101.75,469.25,819.0,3069.25,6078.25,36.25,1941.0,1875.25,700.0,1892.25,11.0,341.25,3888.25,29.43,9966.5
2019-04-09 15:00:00,1101.5,461.75,792.75,3288.0,5193.75,36.0,1938.75,1929.75,683.75,1865.0,18.0,333.0,4080.75,28.9,9274.5
2019-04-09 16:00:00,1102.0,476.0,736.75,3496.25,3897.75,36.0,1942.25,2049.25,686.25,1884.25,9.5,331.25,4233.0,28.86,8130.75
2019-04-09 17:00:00,1105.0,511.5,471.0,3476.5,2380.5,36.0,1941.0,2551.0,723.75,1937.5,294.5,330.5,3947.5,31.68,6328.0
2019-04-09 18:00:00,1106.0,502.5,393.5,3441.0,950.75,36.0,1941.5,2953.5,851.0,1999.75,724.5,333.25,3834.5,38.05,4785.25
2019-04-09 19:00:00,1105.25,469.25,518.25,3311.5,130.25,35.75,1943.25,2978.5,882.5,2019.0,715.75,334.5,3829.75,40.26,3960.0
2019-04-09 20:00:00,1101.5,477.0,646.25,3219.0,0.5,36.0,1941.0,3033.75,816.5,1985.25,902.0,333.25,3865.25,40.67,3865.75
2019-04-09 21:00:00,1102.75,465.75,782.25,3163.0,0.0,36.0,1944.25,2998.5,744.0,1970.75,526.25,334.5,3945.25,38.25,3945.25
2019-04-09 22:00:00,1099.25,464.25,726.5,3260.0,0.0,36.0,1946.5,2685.75,555.0,1838.5,135.25,335.5,3986.5,35.3,3986.5
2019-04-09 23:00:00,1094.75,467.75,770.0,2886.0,0.0,36.0,1946.75,2410.75,512.75,1816.5,73.75,336.0,3656.0,29.87,3656.0
2019-04-10 00:00:00,1095.25,402.0,292.5,771.0,0.0,51.0,2318.0,2628.25,703.25,1911.0,32.25,372.0,1063.5,37.49,1063.5
2019-04-10 01:00:00,1096.75,398.75,428.5,883.75,0.0,51.0,2319.0,2649.75,606.75,1921.0,15.0,372.0,1312.25,34.96,1312.25
2019-04-10 02:00:00,1096.75,411.0,517.75,1084.5,0.0,51.0,2309.5,2676.5,563.75,1831.75,15.75,372.5,1602.25,33.79,1602.25
2019-04-10 03:00:00,1098.5,403.5,427.0,1147.0,0.0,51.0,2322.75,2677.0,563.5,1791.5,25.75,370.75,1574.0,32.9,1574.0
2019-04-10 04:00:00,1096.25,399.5,365.25,1184.25,0.0,51.0,2324.5,2711.0,614.0,1918.75,43.5,373.0,1549.5,32.59,1549.5
2019-04-10 05:00:00,1108.5,396.75,473.0,1255.5,0.0,51.0,2322.5,2784.5,814.5,1949.5,40.0,372.0,1728.5,33.5,1728.5
2019-04-10 06:00:00,1114.75,394.5,529.5,1356.0,0.0,51.0,2326.5,2706.5,1267.5,2097.75,106.0,385.5,1885.5,43.33,1885.5
2019-04-10 07:00:00,1120.0,392.5,702.25,1513.5,36.75,45.5,2324.75,2669.0,1477.75,2096.25,689.25,359.5,2215.75,48.77,2252.5
2019-04-10 08:00:00,1133.5,397.0,658.25,1762.25,398.0,43.5,2327.25,2685.5,1459.0,2145.25,708.25,365.25,2420.5,50.06,2818.5
2019-04-10 09:00:00,1127.5,394.0,675.5,1926.75,882.75,43.0,2328.75,2718.5,1416.75,2141.5,810.25,365.25,2602.25,49.87,3485.0
2019-04-10 10:00:00,1123.75,397.75,622.0,2003.5,1404.75,43.0,2328.5,2718.0,1418.75,2206.5,782.25,356.75,2625.5,48.71,4030.25
2019-04-10 11:00:00,1113.5,395.75,655.5,2134.75,1903.25,43.0,2324.5,2678.0,1414.0,2165.25,610.75,367.25,2790.25,48.72,4693.5
2019-04-10 12:00:00,1130.25,399.5,502.5,2265.0,2005.75,43.0,2320.5,2710.5,1337.25,2169.0,145.0,366.25,2767.5,49.41,4773.25
2019-04-10 13:00:00,1138.0,389.0,382.5,2396.75,1738.75,43.0,2322.5,2729.5,1379.0,2160.5,251.75,364.25,2779.25,47.78,4518.0
2019-04-10 14:00:00,1096.25,389.25,383.0,2421.75,1433.5,42.75,2320.75,2722.75,1390.75,2115.25,110.5,351.75,2804.75,45.35,4238.25
2019-04-10 15:00:00,1126.25,383.5,381.75,2393.25,1017.75,42.0,2318.5,2732.0,1391.25,2135.5,136.75,356.0,2775.0,47.93,3792.75
2019-04-10 16:00:00,1115.25,372.25,447.5,2520.0,631.0,42.0,2318.25,2735.5,1489.75,2171.5,99.0,364.75,2967.5,49.49,3598.5
2019-04-10 17:00:00,1160.0,373.0,436.0,2928.75,297.0,42.0,2318.5,2738.75,1492.25,2190.0,87.25,363.75,3364.75,50.05,3661.75
2019-04-10 18:00:00,1143.75,373.75,514.0,3354.5,49.25,42.0,2315.0,2738.25,1505.5,2163.75,288.75,365.5,3868.5,50.27,3917.75
2019-04-10 19:00:00,1139.75,384.0,692.0,3693.0,0.0,42.0,2311.75,2741.75,1400.0,2082.75,443.25,365.0,4385.0,53.52,4385.0
2019-04-10 20:00:00,1093.25,389.25,831.5,3887.5,0.0,42.0,2310.5,2712.25,1335.5,2105.5,340.75,363.75,4719.0,49.22,4719.0
2019-04-10 21:00:00,1125.25,389.25,899.0,3952.0,0.0,42.0,2308.0,2732.0,1051.25,1992.0,41.0,363.0,4851.0,40.5,4851.0
2019-04-10 22:00:00,1146.75,388.5,813.5,3933.25,0.0,42.0,2295.5,2648.0,790.25,1968.0,10.0,353.25,4746.75,35.87,4746.75
2019-04-10 23:00:00,1143.25,386.75,662.0,4057.25,0.0,42.0,2297.0,2544.25,625.5,1798.25,24.0,353.0,4719.25,34.35,4719.25
2019-04-11 00:00:00,1108.75,401.25,391.5,2839.25,0.0,49.0,2284.0,2069.25,578.25,1312.25,18.0,400.25,3230.75,26.68,3230.75
2019-04-11 01:00:00,1101.5,414.75,408.25,2933.5,0.0,49.0,2262.25,1705.0,574.5,1101.5,0.75,396.5,3341.75,24.94,3341.75
2019-04-11 02:00:00,1099.25,418.0,443.25,3037.0,0.0,49.0,2261.25,1672.0,586.75,1074.25,0.75,393.75,3480.25,22.51,3480.25
